,Valor
10350,9999999.0
10351,1131.9360057456095
10352,1549.1813443584927
10353,1549.1813443584927
10354,1720.813032632462
10355,1872.1749497377307
10356,1913.9482899264622
10357,1913.9482899264622
10358,1791.9491788469484
10359,1791.9491788469484
10360,9999999.0
10361,252.7641595304317
10362,802.5204089420664
10363,802.5204089420664
10364,974.152097216036
10365,1125.5140143213043
10366,1167.2873545100358
10367,1167.2873545100358
10368,1009.5821161904164
10369,1009.5821161904164
10370,9999999.0
10371,1191.559454790871
10372,1608.8047934037545
10373,1608.8047934037545
10374,1780.4364816777238
10375,1931.7983987829925
10376,1973.571738971724
10377,1973.571738971724
10378,1851.5726278922102
10379,1851.5726278922102
10380,9999999.0
10381,600.8855720249163
10382,1024.6175311297256
10383,1024.6175311297256
10384,1196.2492194036954
10385,1347.6111365089637
10386,1389.3844766976952
10387,1389.3844766976952
10388,1267.3853656181814
10389,1267.3853656181814
10390,9999999.0
10391,720.3772487838692
10392,1207.0731236719653
10393,1207.0731236719653
10394,1378.704811945935
10395,1530.0667290512033
10396,1571.8400692399348
10397,1571.8400692399348
10398,1449.840958160421
10399,1449.840958160421
10400,9999999.0
10401,73.89608137989552
10402,623.6523307915302
10403,623.6523307915302
10404,795.2840190654999
10405,946.6459361707682
10406,988.4192763594998
10407,988.4192763594998
10408,834.4252739857416
10409,834.4252739857416
10410,9999999.0
10411,837.3634180850149
10412,1263.2178392576363
10413,1263.2178392576363
10414,1434.849527531606
10415,1586.2114446368744
10416,1627.9847848256059
10417,1627.9847848256059
10418,1505.985673746092
10419,1505.985673746092
10420,9999999.0
10421,251.14395447028522
10422,800.90020388192
10423,800.90020388192
10424,972.5318921558896
10425,1123.893809261158
10426,1165.6671494498894
10427,1165.6671494498894
10428,1007.96191113027
10429,1007.96191113027
10430,9999999.0
10431,895.767231444963
10432,1382.4631063330594
10433,1382.4631063330594
10434,1554.0947946070287
10435,1705.4567117122974
10436,1747.230051901029
10437,1747.230051901029
10438,1625.230940821515
10439,1625.230940821515
10440,9999999.0
10441,663.5199594080055
10442,1087.2519185128149
10443,1087.2519185128149
10444,1258.8836067867846
10445,1410.245523892053
10446,1452.0188640807844
10447,1452.0188640807844
10448,1330.0197530012706
10449,1330.0197530012706
10450,9999999.0
10451,808.095622900828
10452,1225.340961513711
10453,1225.340961513711
10454,1396.9726497876807
10455,1548.334566892949
10456,1590.1079070816804
10457,1590.1079070816804
10458,1468.1087960021666
10459,1468.1087960021666
10460,9999999.0
10461,1070.9652789430863
10462,1351.4201518987984
10463,1351.4201518987984
10464,1569.8033310934143
10465,1674.4137572780364
10466,1716.187097466768
10467,1716.187097466768
10468,1457.346226975969
10469,1457.346226975969
10470,9999999.0
10471,46.906878256088355
10472,502.8493711555463
10473,502.8493711555463
10474,674.481059429516
10475,825.8429765347842
10476,867.6163167235158
10477,867.6163167235158
10478,713.6223143497577
10479,713.6223143497577
10480,9999999.0
10481,665.5919348020069
10482,1215.3481842136416
10483,1215.3481842136416
10484,1386.9798724876111
10485,1538.3417895928796
10486,1580.1151297816111
10487,1580.1151297816111
10488,1422.4098914619917
10489,1422.4098914619917
10490,9999999.0
10491,893.979630047603
10492,1174.4345030033153
10493,1174.4345030033153
10494,1392.8176821979312
10495,1497.4281083825533
10496,1539.2014485712848
10497,1539.2014485712848
10498,1280.360578080486
10499,1280.360578080486
10500,9999999.0
10501,845.0579241801056
10502,1394.8141735917404
10503,1394.8141735917404
10504,1566.4458618657097
10505,1717.8077789709785
10506,1759.58111915971
10507,1759.58111915971
10508,1601.8758808400903
10509,1601.8758808400903
10510,9999999.0
10511,546.0013814936448
10512,1059.4842100333672
10513,1059.4842100333672
10514,1267.389319179249
10515,1382.4778154126052
10516,1424.2511556013367
10517,1424.2511556013367
10518,1165.4102851105379
10519,1165.4102851105379
10520,9999999.0
10521,843.2283343234567
10522,1392.9845837350915
10523,1392.9845837350915
10524,1564.6162720090608
10525,1715.9781891143296
10526,1757.751529303061
10527,1757.751529303061
10528,1572.807680328733
10529,1572.807680328733
10530,9999999.0
10531,837.9734468258787
10532,1263.8278679984999
10533,1263.8278679984999
10534,1435.4595562724696
10535,1586.821473377738
10536,1628.5948135664694
10537,1628.5948135664694
10538,1506.5957024869556
10539,1506.5957024869556
10540,9999999.0
10541,549.8900001206433
10542,830.3448730763557
10543,830.3448730763557
10544,1048.7280522709716
10545,1153.3384784555938
10546,1195.1118186443252
10547,1195.1118186443252
10548,936.2709481535264
10549,936.2709481535264
10550,9999999.0
10551,1013.3210616602948
10552,1293.7759346160074
10553,1293.7759346160074
10554,1512.1591138106232
10555,1616.7695399952454
10556,1658.5428801839769
10557,1658.5428801839769
10558,1399.702009693178
10559,1399.702009693178
10560,9999999.0
10561,843.2283343234567
10562,1392.9845837350915
10563,1392.9845837350915
10564,1564.6162720090608
10565,1715.9781891143296
10566,1757.751529303061
10567,1757.751529303061
10568,1572.807680328733
10569,1572.807680328733
10570,9999999.0
10571,953.5875984468782
10572,1234.0424714025908
10573,1234.0424714025908
10574,1452.4256505972066
10575,1557.0360767818288
10576,1598.8094169705603
10577,1598.8094169705603
10578,1339.9685464797615
10579,1339.9685464797615
10580,9999999.0
10581,662.6460107507205
10582,1174.0437024592582
10583,1174.0437024592582
10584,1384.0339484363249
10585,1497.0373078384962
10586,1538.8106480272277
10587,1538.8106480272277
10588,1279.9697775364289
10589,1279.9697775364289
10590,9999999.0
10591,1014.5573380971728
10592,1431.802676710056
10593,1431.802676710056
10594,1603.4343649840253
10595,1754.796282089294
10596,1796.5696222780255
10597,1796.5696222780255
10598,1674.5705111985117
10599,1674.5705111985117
10600,9999999.0
10601,837.9734468258787
10602,1263.8278679984999
10603,1263.8278679984999
10604,1435.4595562724696
10605,1586.821473377738
10606,1628.5948135664694
10607,1628.5948135664694
10608,1506.5957024869556
10609,1506.5957024869556
10610,9999999.0
10611,92.10608219294858
10612,548.0485750924065
10613,548.0485750924065
10614,719.6802633663763
10615,871.0421804716445
10616,912.8155206603761
10617,912.8155206603761
10618,758.821518286618
10619,758.821518286618
10620,9999999.0
10621,196.4282661436125
10622,556.1640323733134
10623,556.1640323733134
10624,743.1553836399191
10625,879.1576377525514
10626,920.930977941283
10627,920.930977941283
10628,715.1290020567119
10629,715.1290020567119
10630,9999999.0
10631,1070.9652789430863
10632,1351.4201518987984
10633,1351.4201518987984
10634,1569.8033310934143
10635,1674.4137572780364
10636,1716.187097466768
10637,1716.187097466768
10638,1457.346226975969
10639,1457.346226975969
10640,9999999.0
10641,137.30528613052815
10642,551.1511995761156
10643,551.1511995761156
10644,722.7828878500853
10645,874.1448049553535
10646,915.9181451440851
10647,915.9181451440851
10648,793.9190340645714
10649,793.9190340645714
10650,9999999.0
10651,802.625540289923
10652,1211.7642520777176
10653,1211.7642520777176
10654,1383.3959403516874
10655,1534.7578574569557
10656,1576.5311976456871
10657,1576.5311976456871
10658,1454.5320865661733
10659,1454.5320865661733
10660,9999999.0
10661,429.5300673987891
10662,795.3275158584352
10663,795.3275158584352
10664,982.3188671250409
10665,1118.3211212376732
10666,1160.0944614264047
10667,1160.0944614264047
10668,954.2924855418337
10669,954.2924855418337
10670,9999999.0
10671,719.2479910497599
10672,999.7028640054723
10673,999.7028640054723
10674,1218.0860432000882
10675,1322.6964693847103
10676,1364.4698095734418
10677,1364.4698095734418
10678,1105.628939082643
10679,1105.628939082643
10680,9999999.0
10681,837.9734468258787
10682,1263.8278679984999
10683,1263.8278679984999
10684,1435.4595562724696
10685,1586.821473377738
10686,1628.5948135664694
10687,1628.5948135664694
10688,1506.5957024869556
10689,1506.5957024869556
10690,9999999.0
10691,252.7641595304317
10692,802.5204089420664
10693,802.5204089420664
10694,974.152097216036
10695,1125.5140143213043
10696,1167.2873545100358
10697,1167.2873545100358
10698,1009.5821161904164
10699,1009.5821161904164
10700,9999999.0
10701,895.767231444963
10702,1382.4631063330594
10703,1382.4631063330594
10704,1554.0947946070287
10705,1705.4567117122974
10706,1747.230051901029
10707,1747.230051901029
10708,1625.230940821515
10709,1625.230940821515
10710,9999999.0
10711,255.9898121295404
10712,615.7255783592412
10713,615.7255783592412
10714,802.7169296258471
10715,938.7191837384792
10716,980.4925239272108
10717,980.4925239272108
10718,751.6181289873896
10719,751.6181289873896
10720,9999999.0
10721,721.4649448669754
10722,1145.1969039717849
10723,1145.1969039717849
10724,1316.8285922457546
10725,1468.190509351023
10726,1509.9638495397544
10727,1509.9638495397544
10728,1387.9647384602406
10729,1387.9647384602406
10730,9999999.0
10731,36.07907267153417
10732,585.8353220831688
10733,585.8353220831688
10734,757.4670103571385
10735,908.8289274624067
10736,950.6022676511383
10737,950.6022676511383
10738,796.6082652773803
10739,796.6082652773803
10740,9999999.0
10741,371.5041912904697
10742,853.3533919667545
10743,853.3533919667545
10744,1040.3447432333603
10745,1176.3469973459926
10746,1218.120337534724
10747,1218.120337534724
10748,1012.3183616501531
10749,1012.3183616501531
10750,9999999.0
10751,315.5513581149772
10752,586.130507924782
10753,586.130507924782
10754,804.513687119398
10755,909.12411330402
10756,950.8974534927517
10757,950.8974534927517
10758,692.0565830019527
10759,692.0565830019527
10760,9999999.0
10761,1067.1091335853203
10762,1499.6427023081153
10763,1499.6427023081153
10764,1671.2743905820846
10765,1822.6363076873533
10766,1864.4096478760848
10767,1864.4096478760848
10768,1742.410536796571
10769,1742.410536796571
10770,9999999.0
10771,371.0627166989178
10772,920.8189661105524
10773,920.8189661105524
10774,1092.450654384522
10775,1243.8125714897903
10776,1285.5859116785218
10777,1285.5859116785218
10778,1127.8806733589026
10779,1127.8806733589026
10780,9999999.0
10781,546.0013814936448
10782,1059.4842100333672
10783,1059.4842100333672
10784,1267.389319179249
10785,1382.4778154126052
10786,1424.2511556013367
10787,1424.2511556013367
10788,1165.4102851105379
10789,1165.4102851105379
10790,9999999.0
10791,309.63155767680365
10792,672.9430045822966
10793,672.9430045822966
10794,859.9343558489024
10795,995.9366099615345
10796,1037.709950150266
10797,1037.709950150266
10798,831.907974265695
10799,831.907974265695
10800,9999999.0
10801,46.906878256088355
10802,502.8493711555463
10803,502.8493711555463
10804,674.481059429516
10805,825.8429765347842
10806,867.6163167235158
10807,867.6163167235158
10808,713.6223143497577
10809,713.6223143497577
10810,9999999.0
10811,192.0500038787524
10812,741.8062532903871
10813,741.8062532903871
10814,913.4379415643568
10815,1064.799858669625
10816,1106.5731988583566
10817,1106.5731988583566
10818,948.867960538737
10819,948.867960538737
10820,9999999.0
10821,835.4002691738723
10822,1115.8551421295847
10823,1115.8551421295847
10824,1334.2383213242006
10825,1438.8487475088227
10826,1480.6220876975542
10827,1480.6220876975542
10828,1221.7812172067554
10829,1221.7812172067554
10830,9999999.0
10831,545.8780895473355
10832,1095.6343389589701
10833,1095.6343389589701
10834,1267.26602723294
10835,1418.6279443382082
10836,1460.4012845269397
10837,1460.4012845269397
10838,1302.6960462073203
10839,1302.6960462073203
10840,9999999.0
10841,255.9898121295404
10842,615.7255783592412
10843,615.7255783592412
10844,802.7169296258471
10845,938.7191837384792
10846,980.4925239272108
10847,980.4925239272108
10848,751.6181289873896
10849,751.6181289873896
10850,9999999.0
10851,546.0013814936448
10852,1059.4842100333672
10853,1059.4842100333672
10854,1267.389319179249
10855,1382.4778154126052
10856,1424.2511556013367
10857,1424.2511556013367
10858,1165.4102851105379
10859,1165.4102851105379
10860,9999999.0
10861,954.8382982396279
10862,1441.5341731277242
10863,1441.5341731277242
10864,1613.1658614016935
10865,1764.5277785069622
10866,1806.3011186956937
10867,1806.3011186956937
10868,1684.30200761618
10869,1684.30200761618
10870,9999999.0
10871,487.49706324507696
10872,1037.2533126567116
10873,1037.2533126567116
10874,1208.8850009306811
10875,1360.2469180359496
10876,1402.0202582246811
10877,1402.0202582246811
10878,1244.3150199050617
10879,1244.3150199050617
10880,9999999.0
10881,959.280173292512
10882,1467.0883356856655
10883,1467.0883356856655
10884,1680.6681109781161
10885,1790.0819410649035
10886,1831.855281253635
10887,1831.855281253635
10888,1573.0144107628362
10889,1573.0144107628362
10890,9999999.0
10891,748.7954677023463
10892,1166.0408063152292
10893,1166.0408063152292
10894,1337.672494589199
10895,1489.0344116944673
10896,1530.8077518831988
10897,1530.8077518831988
10898,1408.808640803685
10899,1408.808640803685
10900,9999999.0
10901,345.59375437427036
10902,526.67597054834
10903,526.67597054834
10904,745.059149742956
10905,849.6695759275781
10906,891.4429161163097
10907,891.4429161163097
10908,632.6020456255108
10909,632.6020456255108
10910,9999999.0
10911,1187.7091033430877
10912,1625.1665545743365
10913,1625.1665545743365
10914,1796.7982428483058
10915,1948.1601599535745
10916,1989.933500142306
10917,1989.933500142306
10918,1867.9343890627922
10919,1867.9343890627922
10920,9999999.0
10921,369.3849828364417
10922,732.6964297419346
10923,732.6964297419346
10924,919.6877810085402
10925,1055.6900351211725
10926,1097.463375309904
10927,1097.463375309904
10928,872.0706890993043
10929,872.0706890993043
10930,9999999.0
10931,954.8382982396279
10932,1441.5341731277242
10933,1441.5341731277242
10934,1613.1658614016935
10935,1764.5277785069622
10936,1806.3011186956937
10937,1806.3011186956937
10938,1684.30200761618
10939,1684.30200761618
10940,9999999.0
10941,429.5300673987891
10942,795.3275158584352
10943,795.3275158584352
10944,982.3188671250409
10945,1118.3211212376732
10946,1160.0944614264047
10947,1160.0944614264047
10948,954.2924855418337
10949,954.2924855418337
10950,9999999.0
10951,309.63155767680365
10952,672.9430045822966
10953,672.9430045822966
10954,859.9343558489024
10955,995.9366099615345
10956,1037.709950150266
10957,1037.709950150266
10958,831.907974265695
10959,831.907974265695
10960,9999999.0
10961,371.0627166989178
10962,920.8189661105524
10963,920.8189661105524
10964,1092.450654384522
10965,1243.8125714897903
10966,1285.5859116785218
10967,1285.5859116785218
10968,1127.8806733589026
10969,1127.8806733589026
10970,9999999.0
10971,776.8209083001416
10972,1057.2757812558539
10973,1057.2757812558539
10974,1275.6589604504697
10975,1380.269386635092
10976,1422.0427268238234
10977,1422.0427268238234
10978,1163.2018563330246
10979,1163.2018563330246
10980,9999999.0
10981,665.5919348020069
10982,1215.3481842136416
10983,1215.3481842136416
10984,1386.9798724876111
10985,1538.3417895928796
10986,1580.1151297816111
10987,1580.1151297816111
10988,1422.4098914619917
10989,1422.4098914619917
10990,9999999.0
10991,776.8209083001416
10992,1057.2757812558539
10993,1057.2757812558539
10994,1275.6589604504697
10995,1380.269386635092
10996,1422.0427268238234
10997,1422.0427268238234
10998,1163.2018563330246
10999,1163.2018563330246
11000,9999999.0
11001,901.1508885909327
11002,1408.9590509840864
11003,1408.9590509840864
11004,1622.5388262765368
11005,1731.9526563633244
11006,1773.725996552056
11007,1773.725996552056
11008,1514.885126061257
11009,1514.885126061257
11010,9999999.0
11011,718.4091810535083
11012,1135.6545196663913
11013,1135.6545196663913
11014,1307.286207940361
11015,1458.6481250456293
11016,1500.4214652343608
11017,1500.4214652343608
11018,1378.422354154847
11019,1378.422354154847
11020,9999999.0
11021,785.3057800566963
11022,1335.062029468331
11023,1335.062029468331
11024,1506.6937177423006
11025,1658.055634847569
11026,1699.8289750363006
11027,1699.8289750363006
11028,1542.1237367166812
11029,1542.1237367166812
11030,9999999.0
11031,604.1534278894738
11032,1090.84930277757
11033,1090.84930277757
11034,1262.4809910515398
11035,1413.842908156808
11036,1455.6162483455396
11037,1455.6162483455396
11038,1333.6171372660258
11039,1333.6171372660258
11040,9999999.0
11041,375.6816985839284
11042,646.2608483937333
11043,646.2608483937333
11044,864.6440275883493
11045,969.2544537729714
11046,1011.027793961703
11047,1011.027793961703
11048,752.186923470904
11049,752.186923470904
11050,9999999.0
11051,602.2490774883014
11052,1088.9449523763976
11053,1088.9449523763976
11054,1260.5766406503674
11055,1411.9385577556357
11056,1453.7118979443671
11057,1453.7118979443671
11058,1331.7127868648533
11059,1331.7127868648533
11060,9999999.0
11061,662.6460107507205
11062,1174.0437024592582
11063,1174.0437024592582
11064,1384.0339484363249
11065,1497.0373078384962
11066,1538.8106480272277
11067,1538.8106480272277
11068,1279.9697775364289
11069,1279.9697775364289
11070,9999999.0
11071,1132.6378489544938
11072,1549.8831875673768
11073,1549.8831875673768
11074,1721.514875841346
11075,1872.8767929466148
11076,1914.6501331353463
11077,1914.6501331353463
11078,1792.6510220558325
11079,1792.6510220558325
11080,9999999.0
11081,371.0627166989178
11082,920.8189661105524
11083,920.8189661105524
11084,1092.450654384522
11085,1243.8125714897903
11086,1285.5859116785218
11087,1285.5859116785218
11088,1127.8806733589026
11089,1127.8806733589026
11090,9999999.0
11091,895.767231444963
11092,1382.4631063330594
11093,1382.4631063330594
11094,1554.0947946070287
11095,1705.4567117122974
11096,1747.230051901029
11097,1747.230051901029
11098,1625.230940821515
11099,1625.230940821515
11100,9999999.0
11101,748.7954677023463
11102,1166.0408063152292
11103,1166.0408063152292
11104,1337.672494589199
11105,1489.0344116944673
11106,1530.8077518831988
11107,1530.8077518831988
11108,1408.808640803685
11109,1408.808640803685
11110,9999999.0
11111,897.7361211544621
11112,1314.9814597673453
11113,1314.9814597673453
11114,1486.6131480413148
11115,1637.9750651465833
11116,1679.7484053353148
11117,1679.7484053353148
11118,1557.749294255801
11119,1557.749294255801
11120,9999999.0
11121,73.89608137989552
11122,623.6523307915302
11123,623.6523307915302
11124,795.2840190654999
11125,946.6459361707682
11126,988.4192763594998
11127,988.4192763594998
11128,834.4252739857416
11129,834.4252739857416
11130,9999999.0
11131,862.0952236841108
11132,1271.2339354719056
11133,1271.2339354719056
11134,1438.700687143481
11135,1592.2466762264762
11136,1634.0200164152077
11137,1634.0200164152077
11138,1514.0017699603611
11139,1514.0017699603611
11140,9999999.0
11141,603.2628878851866
11142,1026.994846989996
11143,1026.994846989996
11144,1198.6265352639657
11145,1349.988452369234
11146,1391.7617925579655
11147,1391.7617925579655
11148,1269.7626814784517
11149,1269.7626814784517
11150,9999999.0
11151,665.5919348020069
11152,1215.3481842136416
11153,1215.3481842136416
11154,1386.9798724876111
11155,1538.3417895928796
11156,1580.1151297816111
11157,1580.1151297816111
11158,1422.4098914619917
11159,1422.4098914619917
11160,9999999.0
11161,73.89608137989552
11162,623.6523307915302
11163,623.6523307915302
11164,795.2840190654999
11165,946.6459361707682
11166,988.4192763594998
11167,988.4192763594998
11168,834.4252739857416
11169,834.4252739857416
11170,9999999.0
11171,44.666704435107036
11172,594.4229538467416
11173,594.4229538467416
11174,766.0546421207114
11175,917.4165592259797
11176,959.1898994147112
11177,959.1898994147112
11178,805.1958970409531
11179,805.1958970409531
11180,9999999.0
11181,953.5875984468782
11182,1234.0424714025908
11183,1234.0424714025908
11184,1452.4256505972066
11185,1557.0360767818288
11186,1598.8094169705603
11187,1598.8094169705603
11188,1339.9685464797615
11189,1339.9685464797615
11190,9999999.0
11191,605.2028112996908
11192,1154.9590607113255
11193,1154.9590607113255
11194,1326.590748985295
11195,1477.9526660905635
11196,1519.726006279295
11197,1519.726006279295
11198,1362.0207679596756
11199,1362.0207679596756
11200,9999999.0
11201,785.3057800566963
11202,1335.062029468331
11203,1335.062029468331
11204,1506.6937177423006
11205,1658.055634847569
11206,1699.8289750363006
11207,1699.8289750363006
11208,1542.1237367166812
11209,1542.1237367166812
11210,9999999.0
11211,721.4649448669754
11212,1145.1969039717849
11213,1145.1969039717849
11214,1316.8285922457546
11215,1468.190509351023
11216,1509.9638495397544
11217,1509.9638495397544
11218,1387.9647384602406
11219,1387.9647384602406
11220,9999999.0
11221,718.4091810535083
11222,1135.6545196663913
11223,1135.6545196663913
11224,1307.286207940361
11225,1458.6481250456293
11226,1500.4214652343608
11227,1500.4214652343608
11228,1378.422354154847
11229,1378.422354154847
11230,9999999.0
11231,543.3456499308867
11232,1030.0415248189827
11233,1030.0415248189827
11234,1201.6732130929524
11235,1353.0351301982207
11236,1394.8084703869522
11237,1394.8084703869522
11238,1272.8093593074384
11239,1272.8093593074384
11240,9999999.0
11241,1070.9652789430863
11242,1351.4201518987984
11243,1351.4201518987984
11244,1569.8033310934143
11245,1674.4137572780364
11246,1716.187097466768
11247,1716.187097466768
11248,1457.346226975969
11249,1457.346226975969
11250,9999999.0
11251,528.5295680879739
11252,382.50151135374387
11253,382.50151135374387
11254,560.4005840086985
11255,665.0110101933205
11256,706.7843503820521
11257,706.7843503820521
11258,422.62105244127446
11259,422.62105244127446
11260,9999999.0
11261,528.5295680879739
11262,382.50151135374387
11263,382.50151135374387
11264,560.4005840086985
11265,665.0110101933205
11266,706.7843503820521
11267,706.7843503820521
11268,422.62105244127446
11269,422.62105244127446
11270,9999999.0
11271,725.9684086985284
11272,668.0693088328994
11273,668.0693088328994
11274,643.5924993958049
11275,748.2029255804268
11276,789.9762657691584
11277,789.9762657691584
11278,505.8129678283808
11279,505.8129678283808
11280,9999999.0
11281,466.52729245149766
11282,444.5037869902201
11283,444.5037869902201
11284,622.4028596451748
11285,727.0132858297968
11286,768.7866260185284
11287,768.7866260185284
11288,484.62332807775067
11289,484.62332807775067
11290,9999999.0
11291,486.88072514724774
11292,62.87552426438699
11293,62.87552426438699
11294,281.25870345900285
11295,385.8691296436249
11296,427.6424698323565
11297,427.6424698323565
11298,335.7297077928056
11299,335.7297077928056
11300,9999999.0
11301,591.2871878010535
11302,41.53093838941881
11303,41.53093838941881
11304,259.91411758403467
11305,364.5245437686567
11306,406.2978839573883
11307,406.2978839573883
11308,231.32324513899977
11309,231.32324513899977
11310,9999999.0
11311,723.7059692626469
11312,375.3794411993541
11313,375.3794411993541
11314,414.3228744262885
11315,518.9333006109105
11316,560.7066407996421
11317,560.7066407996421
11318,276.5433428588645
11319,276.5433428588645
11320,9999999.0
11321,655.0878822240002
11322,633.0643767627226
11323,633.0643767627226
11324,674.161898142616
11325,778.772324327238
11326,820.5456645159696
11327,820.5456645159696
11328,536.3823665751919
11329,536.3823665751919
11330,9999999.0
11331,605.6451712882142
11332,255.3121832435274
11333,255.3121832435274
11334,433.21125589848197
11335,537.821682083104
11336,579.5950222718355
11337,579.5950222718355
11338,295.431724331058
11339,295.431724331058
11340,9999999.0
11341,646.9317673564883
11342,501.61352683335923
11343,501.61352683335923
11344,540.5569600602937
11345,645.1673862449156
11346,686.9407264336472
11347,686.9407264336472
11348,402.7774284928696
11349,402.7774284928696
11350,9999999.0
11351,776.739529824448
11352,359.7066888469302
11353,359.7066888469302
11354,224.901858665887
11355,329.512284850509
11356,371.2856250392406
11357,371.2856250392406
11358,87.12232709846297
11359,87.12232709846297
11360,9999999.0
11361,528.5295680879739
11362,382.50151135374387
11363,382.50151135374387
11364,560.4005840086985
11365,665.0110101933205
11366,706.7843503820521
11367,706.7843503820521
11368,422.62105244127446
11369,422.62105244127446
11370,9999999.0
11371,789.4047094239536
11372,604.6330081074742
11373,604.6330081074742
11374,580.1561986703797
11375,684.7666248550017
11376,726.5399650437333
11377,726.5399650437333
11378,442.3766671029556
11379,442.3766671029556
11380,9999999.0
11381,837.1696074636036
11382,590.9018859438199
11383,590.9018859438199
11384,566.4250765067253
11385,671.0355026913473
11386,712.8088428800789
11387,712.8088428800789
11388,428.64554493930126
11389,428.64554493930126
11390,9999999.0
11391,605.6451712882142
11392,255.3121832435274
11393,255.3121832435274
11394,433.21125589848197
11395,537.821682083104
11396,579.5950222718355
11397,579.5950222718355
11398,295.431724331058
11399,295.431724331058
11400,9999999.0
11401,540.4581188144739
11402,320.4992357172677
11403,320.4992357172677
11404,498.3983083722223
11405,603.0087345568443
11406,644.7820747455759
11407,644.7820747455759
11408,360.6187768047983
11409,360.6187768047983
11410,9999999.0
11411,605.6451712882142
11412,255.3121832435274
11413,255.3121832435274
11414,433.21125589848197
11415,537.821682083104
11416,579.5950222718355
11417,579.5950222718355
11418,295.431724331058
11419,295.431724331058
11420,9999999.0
11421,605.6451712882142
11422,255.3121832435274
11423,255.3121832435274
11424,433.21125589848197
11425,537.821682083104
11426,579.5950222718355
11427,579.5950222718355
11428,295.431724331058
11429,295.431724331058
11430,9999999.0
11431,226.8153586005687
11432,493.39658111394806
11433,493.39658111394806
11434,680.3879323805538
11435,816.3901864931861
11436,858.1635266819177
11437,858.1635266819177
11438,632.4713666450793
11439,632.4713666450793
11440,9999999.0
11441,345.6800034125835
11442,407.6806467558939
11443,407.6806467558939
11444,626.0638259505098
11445,730.6742521351318
11446,772.4475923238634
11447,772.4475923238634
11448,513.6067218330646
11449,513.6067218330646
11450,9999999.0
11451,646.9317673564883
11452,501.61352683335923
11453,501.61352683335923
11454,540.5569600602937
11455,645.1673862449156
11456,686.9407264336472
11457,686.9407264336472
11458,402.7774284928696
11459,402.7774284928696
11460,9999999.0
11461,528.5295680879739
11462,382.50151135374387
11463,382.50151135374387
11464,560.4005840086985
11465,665.0110101933205
11466,706.7843503820521
11467,706.7843503820521
11468,422.62105244127446
11469,422.62105244127446
11470,9999999.0
11471,800.3275222161825
11472,250.571272804548
11473,250.571272804548
11474,81.12365650830532
11475,185.73408269292733
11476,227.50742288165893
11477,227.50742288165893
11478,56.655875059118706
11479,56.655875059118706
11480,9999999.0
11481,908.8913377270652
11482,498.2162911671962
11483,498.2162911671962
11484,473.73948173010155
11485,578.3499079147236
11486,620.1232481034552
11487,620.1232481034552
11488,335.95995016267756
11489,335.95995016267756
11490,9999999.0
11491,840.449090517017
11492,488.212045768073
11493,488.212045768073
11494,463.73523633097835
11495,568.3456625156005
11496,610.119002704332
11497,610.119002704332
11498,325.95570476355437
11499,325.95570476355437
11500,9999999.0
11501,665.6330392310837
11502,177.95803015365618
11503,177.95803015365618
11504,232.67568494218642
11505,337.28611112680846
11506,379.05945131554006
11507,379.05945131554006
11508,94.8961533747624
11509,94.8961533747624
11510,9999999.0
11511,646.9317673564883
11512,501.61352683335923
11513,501.61352683335923
11514,540.5569600602937
11515,645.1673862449156
11516,686.9407264336472
11517,686.9407264336472
11518,402.7774284928696
11519,402.7774284928696
11520,9999999.0
11521,605.6451712882142
11522,255.3121832435274
11523,255.3121832435274
11524,433.21125589848197
11525,537.821682083104
11526,579.5950222718355
11527,579.5950222718355
11528,295.431724331058
11529,295.431724331058
11530,9999999.0
11531,646.9317673564883
11532,501.61352683335923
11533,501.61352683335923
11534,540.5569600602937
11535,645.1673862449156
11536,686.9407264336472
11537,686.9407264336472
11538,402.7774284928696
11539,402.7774284928696
11540,9999999.0
11541,723.7059692626469
11542,375.3794411993541
11543,375.3794411993541
11544,414.3228744262885
11545,518.9333006109105
11546,560.7066407996421
11547,560.7066407996421
11548,276.5433428588645
11549,276.5433428588645
11550,9999999.0
11551,452.3472605527344
11552,408.6100939790072
11553,408.6100939790072
11554,586.5091666339619
11555,691.1195928185839
11556,732.8929330073155
11557,732.8929330073155
11558,448.7296350665378
11559,448.7296350665378
11560,9999999.0
11561,970.5415579606193
11562,661.5593652180386
11563,661.5593652180386
11564,637.0825557809441
11565,741.6929819655661
11566,783.4663221542977
11567,783.4663221542977
11568,499.30302421352
11569,499.30302421352
11570,9999999.0
11571,723.7059692626469
11572,375.3794411993541
11573,375.3794411993541
11574,414.3228744262885
11575,518.9333006109105
11576,560.7066407996421
11577,560.7066407996421
11578,276.5433428588645
11579,276.5433428588645
11580,9999999.0
11581,723.7059692626469
11582,375.3794411993541
11583,375.3794411993541
11584,414.3228744262885
11585,518.9333006109105
11586,560.7066407996421
11587,560.7066407996421
11588,276.5433428588645
11589,276.5433428588645
11590,9999999.0
11591,528.5295680879739
11592,382.50151135374387
11593,382.50151135374387
11594,560.4005840086985
11595,665.0110101933205
11596,706.7843503820521
11597,706.7843503820521
11598,422.62105244127446
11599,422.62105244127446
11600,9999999.0
11601,453.9625861275481
11602,242.4285992011549
11603,242.4285992011549
11604,460.8117783957708
11605,565.4222045803929
11606,607.1955447691245
11607,607.1955447691245
11608,348.35467427832566
11609,348.35467427832566
11610,9999999.0
11611,770.1143354712761
